Periodo,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Chiapas ,0.877067218,1.001273106,1.021814047,0.88529255,0.898020615,0.911647921,0.994430746,0.915333016,0.73255275,0.63041428,0.529334748
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Chihuahua ,11.20171838,11.12482333,11.03651854,13.12923698,14.42625011,17.17607718,17.12399954,16.80791402,15.89778953,15.29694527,14.68539771
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Ciudad de M�xico ,2.780265031,2.353392678,2.513704362,2.409248385,2.458212705,2.767715434,2.863004381,2.8124612,2.978185729,3.064188125,3.018982412
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Durango ,19.62773416,21.92757503,23.18063711,24.63160132,27.14051792,24.71581916,23.96239294,24.41621181,23.62123084,23.95419958,22.44734607
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Guanajuato ,1.524977505,1.52053164,1.628857943,1.54806402,1.649236682,1.824377402,2.041712823,1.92663646,2.075236739,2.160893501,2.315560692
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Guerrero ,2.393780355,2.023903964,1.866893559,1.668043868,1.604333648,1.665963858,1.753172786,1.72046149,1.808368379,1.725476345,1.782877962
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Hidalgo ,1.237584569,1.405201703,1.659978447,1.297407673,1.107422495,1.327110787,1.413592983,1.437613377,1.533190497,1.625846591,1.895843935
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Jalisco ,7.64887391,7.49104161,6.665146882,6.097999772,6.17546979,4.791474052,5.09615319,5.156405956,4.827958801,4.692953393,4.769977339
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera M�xico ,6.100909452,5.836305853,5.82206881,5.643509808,5.036967052,5.31054047,5.487092943,5.528415825,5.111401289,4.917735376,4.801413434
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Michoac�n de Ocampo ,8.999914264,10.32689081,10.92599516,11.06545327,9.744912369,9.841551912,9.455897134,9.835890449,9.736407674,9.620210354,9.520256839
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Morelos ,0.385265636,0.36264463,0.408017633,0.393780595,0.37681838,0.480085031,0.518452803,0.53938468,0.500388383,0.442406829,0.440133763
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Nayarit ,0.386968706,0.401733254,0.50809893,0.61384018,0.672884238,0.814817483,0.745542899,0.680286698,0.702728304,0.565924279,0.633837313
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Nuevo Le�n ,5.192765702,4.587107969,4.95811124,4.93901507,4.821188814,4.947037707,5.151641821,5.958998815,5.448065549,5.018250303,5.319676273
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Oaxaca ,5.993907404,5.776983569,6.443646519,6.605778417,5.577939609,4.391926153,3.802329874,3.184071981,3.839603443,4.325630724,4.032986405
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Puebla ,2.131906568,2.100438309,2.048804713,1.923772526,1.87153556,1.793958021,1.934219663,1.629018084,1.94661269,2.224733578,2.399959109
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Quer�taro ,1.843231848,1.547966215,1.500260818,1.499920047,1.360344729,1.388780253,1.455199977,1.53316053,2.032484555,2.232425009,2.528210411
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Quintana Roo ,1.572829269,1.584797047,1.161040309,0.908663191,0.736058688,0.738734075,0.785982909,0.668064144,0.590319052,0.860048763,1.034876065
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera San Luis Potos� ,1.653595087,1.713692951,1.893253631,1.725961429,1.667640354,1.686102254,1.480780948,1.343021615,1.237583849,1.130385233,1.12582824
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Sinaloa ,0.694910516,0.728464579,0.665637422,0.562166855,0.526231985,0.627325199,0.723353345,0.982420001,1.112455108,1.090783731,1.183897861
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Sonora ,1.854059783,1.765920004,1.614263338,1.556783327,1.407167485,1.511855992,1.592718759,1.575467819,1.583966371,1.542421075,1.566559277
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Tabasco ,0.421805435,0.338860953,0.356340294,0.315410895,0.272488158,0.285215112,0.30157066,0.308135738,0.383271083,0.410612389,0.455878221
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Tamaulipas ,1.604085072,1.391731812,1.1799511,1.168047895,0.958465775,0.937231127,0.950464506,1.057359735,1.274786824,1.125883612,1.135543078
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Tlaxcala ,0.864778229,0.924935718,0.839360447,0.840356667,0.784167937,0.839537086,0.899471082,0.862270525,0.953822864,0.861296777,0.967180994
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Veracruz de Ignacio de la Llave ,3.080202416,3.387134755,3.288106894,2.864865026,2.833484086,2.826942138,2.914469654,2.682112825,2.758838851,3.350577318,4.077952575
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Yucat�n ,0.50192588,0.552107005,0.592065838,0.59768661,0.642369091,0.713002823,0.665160007,0.663557279,0.691621719,0.790443103,0.782838793
,Actividades secundarias > 31-33 Industrias manufactureras > 321 Industria de la madera Zacatecas ,0.242526025,0.241449237,0.280117271,0.241774145,0.214543846,0.252126786,0.272678318,0.261426395,0.269253009,0.313789668,0.262784134
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Total nacional ,100,100,100,100,100,100,100,100,100,100,100
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Aguascalientes ,0.511821031,0.605555994,0.63354517,0.63579851,0.593681556,0.658890306,0.578264299,0.803813526,0.882145096,0.810204297,0.915820249
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Baja California ,4.806069918,5.055065961,5.402895412,5.386007889,5.926309391,6.313760678,6.605935537,7.205863481,7.253149913,7.627665582,7.398558285
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Baja California Sur ,0.09497587,0.090709706,0.087853444,0.076953251,0.070068839,0.064148671,0.060390274,0.057311905,0.056287657,0.0546947,0.059898558
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Campeche ,0.05611654,0.052391201,0.051585041,0.047551068,0.046398567,0.046727665,0.04710508,0.044033925,0.044051823,0.04088127,0.032941524
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Coahuila de Zaragoza ,2.688855213,2.837856997,2.829320157,2.870816536,2.866721536,2.719732419,2.698723317,2.886888052,2.902977354,3.004296709,3.162320626
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Colima ,0.058676166,0.059838165,0.0677225,0.056037213,0.051681479,0.050359349,0.044766874,0.047823868,0.035814674,0.037892503,0.039199623
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Chiapas ,0.098776427,0.079854207,0.075594041,0.078468975,0.06810011,0.216832888,0.183008957,0.170545972,0.157927592,0.119845961,0.125813796
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Chihuahua ,3.160207013,3.072304277,3.151931469,2.956967621,2.833834035,2.787237431,3.095204588,3.011619353,2.884711758,2.898376806,2.76990594
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Ciudad de M�xico ,16.30754988,15.89157316,15.61119625,14.9526138,14.52517093,13.59954193,13.06370184,12.9654273,12.94526552,12.89291874,13.30129695
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Durango ,0.613150467,0.566556797,0.575217217,0.545275388,0.613704812,0.594577062,0.585309225,0.550063075,0.554683148,0.591245568,0.540300819
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Guanajuato ,3.554809732,3.55766411,3.679383987,3.868427312,4.046415397,4.173673482,4.227620719,4.248927382,4.007739874,4.047372057,3.976581568
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Guerrero ,0.109847184,0.10646889,0.107203646,0.098837314,0.100577852,0.09795577,0.092012883,0.084601545,0.078979311,0.068344681,0.071781702
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Hidalgo ,1.819290413,1.831196164,1.813577237,1.884887344,2.064654616,2.68232212,2.46867747,2.247743743,2.080148196,1.84348237,1.655641206
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Jalisco ,5.564429129,6.19873704,7.17768888,9.012780691,8.488463596,6.086936308,5.870552269,6.359079206,6.844746689,7.088547616,6.792654731
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas M�xico ,21.17001099,21.20748434,20.40040169,19.51359967,19.40118719,19.54746149,18.77789283,18.65268199,18.59860589,18.36119099,18.47619571
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Michoac�n de Ocampo ,0.932109361,0.971310615,0.861694792,0.83443957,0.77835583,0.752769729,0.740205155,0.737990358,0.770228471,0.773292482,0.746281578
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Morelos ,0.667696816,0.663120108,0.645158498,0.616866287,0.607908524,0.592171764,0.598177693,0.590674628,0.553324865,0.528572126,0.535617304
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Nayarit ,0.110977258,0.121853863,0.124469733,0.115142493,0.107352225,0.101552641,0.089758022,0.076465176,0.068454378,0.064740581,0.057876009
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Nuevo Le�n ,9.64863478,9.671622939,9.579071386,9.257175286,9.611941937,10.48750379,11.06927865,11.06246147,11.45962371,11.60441155,11.91961318
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Oaxaca ,0.441453643,0.409190163,0.292433334,0.325205618,0.352702273,0.386873231,0.46816555,0.417892473,0.477043784,0.462120147,0.47926223
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Puebla ,1.967778523,2.291786969,2.211593416,2.361928079,2.561777415,2.650651305,2.702329882,2.849647615,2.742258441,2.969844858,2.97398486
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Quer�taro ,8.457399239,8.859033567,8.772015664,8.960187293,9.041819186,9.636094677,9.653822894,9.334166906,9.559210393,9.420455672,9.530602255
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Quintana Roo ,0.231921671,0.217142148,0.211867878,0.185082335,0.18444035,0.176169106,0.162359096,0.174069388,0.224475014,0.200714343,0.25922422
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas San Luis Potos� ,4.613048942,4.308422348,4.299177208,4.209898306,3.987607874,3.974535361,4.173003981,4.310412911,4.612136475,4.583293856,4.753662755
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Sinaloa ,1.54760105,1.425544917,1.410536738,1.328675496,1.331717699,1.207432808,1.163102246,1.16407192,1.11572893,1.122743279,1.068100194
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Sonora ,1.342283278,1.370979569,1.460396774,1.334630127,1.339905035,1.429147502,1.455188597,1.506714694,1.435928364,1.536144885,1.510956547
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Tabasco ,0.259127835,0.250567128,0.246098658,0.230370962,0.225596825,0.224044035,0.21002183,0.192137517,0.192252809,0.183864073,0.186985165
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Tamaulipas ,2.314661667,1.981039638,2.074643043,1.882459319,1.792386051,1.915899159,2.041072145,1.854824182,1.781125571,1.708693951,1.608215925
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Tlaxcala ,2.426092278,2.588293973,2.581573446,2.817191426,2.635840229,3.202561225,3.470655641,3.033446672,2.533443884,2.496645948,2.362920319
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Veracruz de Ignacio de la Llave ,3.081613082,3.060791792,2.982611591,3.037339211,3.251162099,3.152784211,3.15604644,2.926631199,2.713132219,2.408628426,2.208663426
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Yucat�n ,1.273668085,0.521361957,0.49847531,0.442244359,0.423545102,0.40218327,0.384459891,0.379190536,0.38526163,0.400542769,0.433901076
,Actividades secundarias > 31-33 Industrias manufactureras > 322-323 Industrias del papel; Impresi�n e industrias conexas Zacatecas ,0.069346515,0.074681294,0.083066393,0.076141255,0.068971438,0.067468615,0.06318612,0.052778032,0.04913657,0.048331209,0.045221668
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Total nacional ,100,100,100,100,100,100,100,100,100,100,100
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Aguascalientes ,0.179640981,0.145313392,0.185820748,0.189612445,0.210715563,0.269203653,0.34505332,0.338748541,0.453421641,0.522040469,0.47679563
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Baja California ,0.761161808,0.759172253,0.828531708,0.84067578,0.939270581,1.022646969,1.184623275,1.167236217,1.113942661,1.177859759,1.220818901
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Baja California Sur ,0.006574344,0.005682908,0.005929539,0.007684093,0.008038537,0.007774351,0.007926387,0.00850356,0.008429681,0.009282789,0.010087652
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Campeche ,0.022033739,0.024106882,0.020744545,0.024228476,0.023842601,0.020574621,0.026122782,0.027524917,0.028188375,0.030602634,0.032714558
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Coahuila de Zaragoza ,0.919086946,0.995636533,1.186756462,1.243521456,1.473037014,1.649122769,1.632272836,1.653237649,1.760801748,1.826930747,1.879878459
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Colima ,0.031534051,0.030111652,0.041126321,0.05438841,0.052802407,0.044696779,0.046037622,0.056084959,0.060857466,0.057266446,0.062585601
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Chiapas ,3.997527488,4.158689362,4.122558997,4.346210345,4.201421562,3.985386344,4.295739897,4.125984421,3.911397747,3.163647539,2.919657985
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Chihuahua ,0.928090236,1.014699864,1.173314866,0.870565283,0.784975837,0.839829886,0.898706725,0.989812094,1.147869618,1.266093795,1.416464986
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Ciudad de M�xico ,14.00374204,13.25633938,11.76340528,11.23436932,10.61962176,10.2049472,10.26813812,9.719557879,9.800985757,9.732200327,9.982692396
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Durango ,0.164788822,0.151272563,0.163316125,0.168417847,0.181274201,0.201427068,0.19256409,0.200564322,0.21665983,0.211699306,0.22188868
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Guanajuato ,5.660524874,5.749928383,5.983586423,6.200987177,6.411115152,6.613216073,6.498908191,6.604423884,7.216859042,7.251261867,7.394680185
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Guerrero ,0.02268204,0.020563008,0.02210768,0.026057793,0.015020632,0.015479579,0.016750965,0.015166151,0.012605109,0.010153833,0.01431437
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Hidalgo ,3.931901346,4.375713876,3.944322238,4.08785524,3.923117244,3.577612725,3.759177273,3.669959793,3.261211566,3.66964641,2.834024442
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Jalisco ,6.140823656,5.558404192,5.581233776,5.661700165,5.963311686,5.641242307,5.865019143,6.519130623,6.905314139,7.500958795,8.124232377
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule M�xico ,11.53365874,11.60151922,11.78191274,11.91431976,12.03904407,12.19444443,11.72439356,12.25188061,13.29884282,14.3860015,14.89770208
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Michoac�n de Ocampo ,0.601317727,0.766422994,0.752316385,0.752448128,0.783989872,0.736972809,0.735055833,0.800565687,0.842307989,0.904467142,0.939107976
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Morelos ,1.275927926,1.374361492,1.352055631,1.358768434,1.366893635,1.45117579,1.480138913,1.597198496,1.592254085,1.792837472,1.965304812
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Nayarit ,0.174372207,0.153244966,0.172504855,0.185800446,0.180378197,0.182125849,0.187160912,0.191303214,0.20808816,0.223963954,0.229331964
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Nuevo Le�n ,8.206772815,8.584508394,8.772171872,8.363465003,8.975903354,8.225762509,8.359617048,8.511612717,8.268372867,8.948291743,9.296723742
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Oaxaca ,3.174780623,3.224833535,3.096124496,3.209068607,2.827825097,3.201774125,3.022687144,2.746120368,2.786680161,1.633944886,2.109453392
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Puebla ,1.422906052,1.463819392,1.467679496,1.504548422,1.682129187,1.711473047,1.771254605,1.984940469,1.983670287,2.121618431,2.200191225
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Quer�taro ,2.176654288,2.222306931,2.596887021,2.814491156,2.807004854,2.767072511,3.013309034,3.41398317,3.770883633,4.019941408,4.18295791
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Quintana Roo ,0.008556535,0.009961704,0.009410025,0.010184561,0.01438465,0.012432648,0.012263887,0.010456805,0.010615734,0.013679489,0.0118783
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule San Luis Potos� ,1.152586945,1.113374602,1.2397887,1.568847836,1.712344841,1.516926509,1.547169396,1.628609738,1.793041023,2.014942982,2.221281269
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Sinaloa ,0.101648975,0.102219825,0.100706337,0.107100628,0.11566387,0.117773384,0.134533175,0.139855406,0.155968744,0.154031005,0.170187592
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Sonora ,2.790039099,1.549227462,0.748589274,1.000985257,0.841348789,0.796425165,0.751026963,0.741078358,0.770389311,0.751239576,0.844925308
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Tabasco ,8.230164045,8.514613717,8.877131552,9.133278663,9.056219212,9.557488015,9.211909304,8.094332089,7.8660644,7.917010362,6.791845487
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Tamaulipas ,10.21691876,10.61085783,10.93866759,10.2604017,10.39835837,10.77890116,10.07557355,10.00737518,8.919442815,7.977452053,7.206227203
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Tlaxcala ,0.488598782,0.493250717,0.509887082,0.615926745,0.594141456,0.562219964,0.583675121,0.624876979,0.69634158,0.816573551,0.898108341
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Veracruz de Ignacio de la Llave ,11.44549617,11.73545151,12.31461918,11.9589724,11.51216881,11.8214021,12.07368224,11.88134815,10.82768657,9.571960774,9.111004439
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Yucat�n ,0.155654551,0.153496974,0.156946387,0.185490351,0.197646897,0.183713296,0.182415342,0.164285403,0.173181408,0.177532501,0.174235689
,Actividades secundarias > 31-33 Industrias manufactureras > 324-326 Fabricaci�n de productos derivados del petr�leo y carb�n; Industria qu�mica; Industria del pl�stico y del hule Zacatecas ,0.073833392,0.080894488,0.089846667,0.099628071,0.086990064,0.088756379,0.097093345,0.11424216,0.137624026,0.144866456,0.158697043
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Total nacional ,100,100,100,100,100,100,100,100,100,100,100
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Aguascalientes ,1.146343106,1.225753053,1.186662471,1.23317959,1.39634496,1.489074303,1.512047933,1.443886483,1.49188012,1.556574389,1.441852216
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Baja California ,3.596208277,3.968406712,3.766340801,3.726438453,2.906106475,3.061919267,2.882128383,3.016253644,3.099076668,3.022214638,3.247134543
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Baja California Sur ,0.332589675,0.293183047,0.216756785,0.196777852,0.218683639,0.325967244,0.276181303,0.247137739,0.235694217,0.206522908,0.173836701
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Campeche ,0.086436942,0.082988047,0.070367353,0.066449551,0.073735564,0.115078291,0.119478631,0.082784155,0.063861519,0.036922332,0.049483409
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Coahuila de Zaragoza ,3.846152448,4.115274318,4.239864932,4.220172081,4.361459622,4.440865192,4.48562315,4.200677861,4.148919345,4.256629663,4.1657829
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Colima ,0.312553785,0.318963251,0.30553801,0.306925068,0.231658282,0.199566877,0.188540838,0.223875178,0.185538737,0.18149605,0.164786102
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Chiapas ,0.658103841,0.872834949,0.923761814,0.815260786,0.757129116,0.560812262,0.5970614,0.549693936,0.787412687,0.81488101,0.891965724
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Chihuahua ,3.84462308,3.816239634,3.881619169,3.84601789,3.868533652,4.355920155,4.139212628,3.927140435,3.879272278,3.987443573,3.759995617
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Ciudad de M�xico ,4.110422092,3.949798113,4.096345456,4.310724379,4.54841732,4.585432871,4.750598193,4.841440551,4.53224526,4.560419926,5.075380659
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Durango ,0.950099831,0.952070564,0.911597414,0.952038406,0.687551507,0.660347072,0.639467271,0.586861266,0.684062454,0.639274411,0.621437776
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Guanajuato ,2.591029373,2.374173662,2.509685791,3.269224183,3.414108894,3.630111811,3.616198561,3.570626475,3.675193848,3.812335047,3.514008588
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Guerrero ,0.323856865,0.338107678,0.325259082,0.333594153,0.285689592,0.335056946,0.348478851,0.262881088,0.210155609,0.228399717,0.208908599
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Hidalgo ,4.16888264,4.365674412,4.070071343,4.191725157,4.214213846,4.514040771,4.551411849,4.49165843,4.46284106,4.518036009,4.716880733
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos Jalisco ,4.302764896,4.623891393,4.688051983,4.697176163,4.912835556,4.703018614,4.8796889,4.755032829,4.79772134,4.803881061,4.460998878
,Actividades secundarias > 31-33 Industrias manufactureras > 327 Fabricaci�n de productos a base de minerales no met�licos M�xico ,12.77965037,11.90000071,11.6365605,11.36931957,10.95529282,10.43155032,10.5437455,10.73296125,10.34979153,10.73945086,10.70595571
